PUBMED_ID,URI,TRAIT
23455636,http://www.ebi.ac.uk/efo/EFO_0001365,age-related macular degeneration
23455637,http://www.ebi.ac.uk/efo/EFO_0000756,melanoma
23456092,http://www.ebi.ac.uk/efo/EFO_0003829,alcohol dependence
23456168,http://www.ebi.ac.uk/efo/EFO_0004339,body height
23459443,http://www.ebi.ac.uk/efo/EFO_0004682,QT interval
23459936,http://www.ebi.ac.uk/efo/EFO_0000649,periodontitis
23463857,http://www.ebi.ac.uk/efo/EFO_0005055,QRS duration
23467860,http://www.ebi.ac.uk/efo/EFO_0005205,response to dabigatran etexilate
23468962,http://www.ebi.ac.uk/efo/EFO_0000305,breast carcinoma
23470693,http://www.ebi.ac.uk/efo/EFO_0006338,pit and fissure surface dental caries
23470693,http://www.ebi.ac.uk/efo/EFO_0006339,smooth surface dental caries
23471985,http://www.ebi.ac.uk/efo/EFO_0005210,brain connectivity measurement
23472165,http://www.ebi.ac.uk/efo/EFO_0001065,endometriosis
23472185,http://www.ebi.ac.uk/efo/EFO_0003885,multiple sclerosis
23472185,http://www.ebi.ac.uk/efo/EFO_0005206,oligoclonal band measurement
23474815,http://purl.obolibrary.org/obo/HP_0000539,Abnormality of refraction
23478653,http://www.ebi.ac.uk/efo/EFO_0003060,non-small cell lung carcinoma
23478653,http://www.ebi.ac.uk/efo/EFO_0004829,response to irinotecan
23480133,http://www.ebi.ac.uk/efo/EFO_0004718,vasuclar dementia
23482656,http://www.ebi.ac.uk/efo/EFO_0001061,cervical carcinoma
23493294,http://www.ebi.ac.uk/efo/EFO_0004731,eye measurement
23496005,http://www.ebi.ac.uk/efo/EFO_0000614,narcolepsy with cataplexy
23502781,http://www.ebi.ac.uk/efo/EFO_0001361,pulmonary hypertension
23502783,http://www.ebi.ac.uk/efo/EFO_0001378,multiple myeloma
23505185,http://www.ebi.ac.uk/efo/EFO_0001073,obesity
23505323,http://www.ebi.ac.uk/efo/EFO_0004530,triglyceride measurement
23505323,http://www.ebi.ac.uk/efo/EFO_0004612,high density lipoprotein cholesterol measurement
23508266,http://purl.obolibrary.org/obo/GO_0097366,response to bronchodilator
23508266,http://www.ebi.ac.uk/efo/EFO_0000270,asthma
23508960,http://www.ebi.ac.uk/efo/EFO_0005211,aspirin hydrolysis measurement
23509613,http://www.ebi.ac.uk/efo/EFO_0005200,antiphospholipid antibody measurement
23509962,http://www.ebi.ac.uk/efo/EFO_0004286,venous thromboembolism
23511034,http://www.ebi.ac.uk/efo/EFO_0000729,ulcerative colitis
23512250,http://www.ebi.ac.uk/efo/EFO_0000220,acute lymphoblastic leukemia
23517042,http://www.ebi.ac.uk/efo/EFO_0000270,asthma
23517042,http://www.ebi.ac.uk/efo/EFO_0004340,body mass index
23518928,http://www.ebi.ac.uk/efo/EFO_0004697,estradiol measurement
23527680,http://www.ebi.ac.uk/efo/EFO_0003888,attention deficit hyperactivity disorder
23532257,http://www.ebi.ac.uk/efo/EFO_0001360,type ii diabetes mellitus
23533358,http://www.ebi.ac.uk/efo/EFO_0003890,drug dependence
23534349,http://www.ebi.ac.uk/efo/EFO_0004326,heart rate
23534349,http://www.ebi.ac.uk/efo/EFO_0004462,PR interval
23534349,http://www.ebi.ac.uk/efo/EFO_0004682,QT interval
23534349,http://www.ebi.ac.uk/efo/EFO_0005055,QRS duration
23535033,http://www.ebi.ac.uk/efo/EFO_0000249,Alzheimers disease
23535729,http://www.ebi.ac.uk/efo/EFO_0000305,breast carcinoma
23535730,http://www.ebi.ac.uk/efo/EFO_0001075,ovarian carcinoma
23535732,http://www.ebi.ac.uk/efo/EFO_0001663,prostate carcinoma
23535733,http://www.ebi.ac.uk/efo/EFO_0000305,breast carcinoma
23535734,http://www.ebi.ac.uk/efo/EFO_0004505,telomere length
23535911,http://www.ebi.ac.uk/efo/EFO_0001422,cirrhosis of liver
23535911,http://www.ebi.ac.uk/efo/EFO_0003095,non-alcoholic fatty liver disease
23535967,http://www.ebi.ac.uk/efo/EFO_0005208,glomerular filtration rate
23536807,http://www.ebi.ac.uk/efo/EFO_0000516,glaucoma
23536807,http://www.ebi.ac.uk/efo/EFO_0001365,age-related macular degeneration
23539754,http://www.ebi.ac.uk/efo/EFO_0003884,chronic kidney disease
23541324,http://www.ebi.ac.uk/efo/EFO_0003892,pulmonary function measurement
23544013,http://www.ebi.ac.uk/efo/EFO_0000305,breast carcinoma
23544013,http://www.ebi.ac.uk/efo/EFO_0001075,ovarian carcinoma
23548203,http://www.ebi.ac.uk/efo/EFO_0003784,skin pigmentation
23548203,http://www.ebi.ac.uk/efo/EFO_0003924,hair color
23548203,http://www.ebi.ac.uk/efo/EFO_0003949,eye color
23548203,http://www.ebi.ac.uk/efo/EFO_0003958,sunburn
23548203,http://www.ebi.ac.uk/efo/EFO_0004279,suntan
23551011,http://www.ebi.ac.uk/efo/EFO_0000668,preeclampsia
23555189,http://www.ebi.ac.uk/efo/EFO_0005127,cancer biomarker measurement
23555300,http://www.ebi.ac.uk/efo/EFO_0000685,rheumatoid arthritis
23555300,http://www.ebi.ac.uk/efo/EFO_0004653,response to tnf antagonist
23561647,http://www.ebi.ac.uk/efo/EFO_0004723,coronary artery calcification
23562540,http://www.ebi.ac.uk/efo/EFO_0000249,Alzheimers disease
23562823,http://www.ebi.ac.uk/efo/EFO_0003770,diabetic retinopathy
23563607,http://www.ebi.ac.uk/efo/EFO_0004302,anthropometry
23563607,http://www.ebi.ac.uk/efo/EFO_0004340,body mass index
23563609,http://www.ebi.ac.uk/efo/EFO_0001073,obesity
23565137,http://www.ebi.ac.uk/efo/EFO_0000249,Alzheimers disease
23565138,http://www.ebi.ac.uk/efo/EFO_0005230,anxiety
23568457,http://www.ebi.ac.uk/efo/EFO_0005203,eating disorder
23568457,http://www.ebi.ac.uk/efo/EFO_0005204,bulimia nervosa
23571587,http://www.ebi.ac.uk/efo/EFO_0000249,Alzheimers disease
23572186,http://www.ebi.ac.uk/efo/EFO_0003923,bone density
23575227,http://www.ebi.ac.uk/efo/EFO_0001372,neonate
23575227,http://www.ebi.ac.uk/efo/EFO_0004302,anthropometry
23575436,http://www.ebi.ac.uk/efo/EFO_0001360,type ii diabetes mellitus
23577725,http://www.ebi.ac.uk/efo/EFO_0001365,age-related macular degeneration
23583978,http://www.ebi.ac.uk/efo/EFO_0004340,body mass index
23583979,http://www.ebi.ac.uk/efo/EFO_0004326,heart rate
23583980,http://www.ebi.ac.uk/efo/EFO_0004244,interstitial lung disease
23585552,http://www.ebi.ac.uk/efo/EFO_0005240,rhegmatogenous retinal detachment
23592221,http://www.ebi.ac.uk/efo/EFO_0004704,age at menopause
23593202,http://www.ebi.ac.uk/efo/EFO_0004704,age at menopause
23593239,http://www.ebi.ac.uk/efo/EFO_0005241,employment status
23594818,http://www.ebi.ac.uk/efo/EFO_0000692,schizophrenia
23594818,http://www.ebi.ac.uk/efo/EFO_0005242,methamphetamine-induced psychosis
23599027,http://www.ebi.ac.uk/efo/EFO_0004703,age at menarche
23612905,http://www.ebi.ac.uk/efo/EFO_0004237,Graves disease
23620142,http://www.ebi.ac.uk/efo/EFO_0005243,myeloperoxidase measurement
23620144,http://www.ebi.ac.uk/efo/EFO_0005250,occupation-related stress disorder
23624525,http://www.ebi.ac.uk/efo/EFO_0000253,amyotrophic lateral sclerosis
23626673,http://www.ebi.ac.uk/efo/EFO_0000770,malignant pleural mesothelioma
23633212,http://www.ebi.ac.uk/efo/EFO_0005244,gastric bypass
23633212,http://www.ebi.ac.uk/efo/EFO_0005245,body weight loss
23636237,http://www.ebi.ac.uk/efo/EFO_0003939,energy intake
23642732,http://www.ebi.ac.uk/efo/EFO_0004570,bilirubin measurement
23643386,http://www.ebi.ac.uk/efo/EFO_0005244,gastric bypass
23643386,http://www.ebi.ac.uk/efo/EFO_0005245,body weight loss
23644456,http://www.ebi.ac.uk/efo/EFO_0003923,bone density
23644492,http://www.ebi.ac.uk/efo/EFO_0000707,squamous cell carcinoma
23644492,http://www.ebi.ac.uk/efo/EFO_0002916,esophageal carcinoma
23646285,http://www.ebi.ac.uk/efo/EFO_0005246,hypersomnia
23648065,http://purl.obolibrary.org/obo/GO_0036272,response to gemcitabine
23648065,http://purl.obolibrary.org/obo/GO_0036275,response to 5' fluorouracil
23648065,http://purl.obolibrary.org/obo/GO_0072718,response to cisplatin
23648065,http://purl.obolibrary.org/obo/GO_0072758,response to topoisomerase inhibitor
23648065,http://purl.obolibrary.org/obo/GO_0097327,response to antineoplastic agent
23648065,http://purl.obolibrary.org/obo/GO_0097328,response to carboplatin
23648065,http://purl.obolibrary.org/obo/GO_0097329,response to antimetabolite
23648065,http://purl.obolibrary.org/obo/GO_1901555,response to paclitaxel
23648065,http://purl.obolibrary.org/obo/GO_1901563,response to camptothecin
23648065,http://purl.obolibrary.org/obo/GO_1902518,response to cyclophosphamide
23648065,http://purl.obolibrary.org/obo/GO_1902519,response to docetaxel
23648065,http://purl.obolibrary.org/obo/GO_190252,response to etoposide
23648065,http://purl.obolibrary.org/obo/GO_1902520,response to doxorubicin
23648065,http://purl.obolibrary.org/obo/GO_1902522,response to epirubicin
23648065,http://www.ebi.ac.uk/efo/EFO_0004647,response to platinum based chemotherapy
23648065,http://www.ebi.ac.uk/efo/EFO_0005257,response to anthracycline-based chemotherapy
23648065,http://www.ebi.ac.uk/efo/EFO_0005260,response to antimicrotubule agent
23650146,http://www.ebi.ac.uk/efo/EFO_0004286,venous thromboembolism
23652523,http://www.ebi.ac.uk/efo/EFO_0005247,anti-Heliobacter pylori serum IgG measurement
23658558,http://www.ebi.ac.uk/efo/EFO_0004365,personality trait
23661040,http://www.ebi.ac.uk/efo/EFO_0004579,serum IgE measurement
23665963,http://www.ebi.ac.uk/efo/EFO_0000384,crohn's disease
23666238,http://www.ebi.ac.uk/efo/EFO_0004273,scoliosis
23666239,http://www.ebi.ac.uk/efo/EFO_0005088,testicular carcinoma
23666240,http://www.ebi.ac.uk/efo/EFO_0005088,testicular carcinoma
23667675,http://www.ebi.ac.uk/efo/EFO_0004703,age at menarche
23668334,http://www.ebi.ac.uk/efo/EFO_0001663,prostate carcinoma
23669352,http://www.ebi.ac.uk/efo/EFO_0004340,body mass index
23670970,http://www.ebi.ac.uk/efo/EFO_0001360,type ii diabetes mellitus
23670970,http://www.orpha.net/ORDO/Orphanet_586,cystic fibrosis
23677057,http://www.ebi.ac.uk/efo/EFO_0004246,mucocutaneous lymph node syndrome
23678272,http://www.ebi.ac.uk/efo/EFO_0004208,vitiligo
23696099,http://www.ebi.ac.uk/efo/EFO_0004306,erythrocyte indices
23698163,http://www.ebi.ac.uk/efo/EFO_0005266,serum selenium measurement
23703922,http://www.ebi.ac.uk/efo/EFO_0004761,uric acid measurement
23704207,http://www.ebi.ac.uk/efo/EFO_0000714,survival time
23704207,http://www.ebi.ac.uk/efo/EFO_0003060,non-small cell lung carcinoma
23704328,http://purl.obolibrary.org/obo/GO_0042476,odontogenesis
23704328,http://purl.obolibrary.org/obo/GO_0044691,tooth eruption
23708190,http://www.ebi.ac.uk/efo/EFO_0005269,congenital heart malformation
23708191,http://www.ebi.ac.uk/efo/EFO_0005207,congenital heart disease
23717212,http://www.ebi.ac.uk/efo/EFO_0001068,malaria
23719583,http://purl.obolibrary.org/obo/GO_0009314,response to radiation
23720494,http://www.ebi.ac.uk/efo/EFO_0005266,serum selenium measurement
23720494,http://www.ebi.ac.uk/efo/EFO_0005267,serum copper measurement
23720494,http://www.ebi.ac.uk/efo/EFO_0005268,serum zinc measurement
23722424,http://www.ebi.ac.uk/efo/EFO_0004784,self reported educational attainment
23725790,http://purl.obolibrary.org/obo/GO_0006306,DNA methylation
23726366,http://www.ebi.ac.uk/efo/EFO_0004529,lipid measurement
23726366,http://www.ebi.ac.uk/efo/EFO_0004530,triglyceride measurement
23726366,http://www.ebi.ac.uk/efo/EFO_0004612,high density lipoprotein cholesterol measurement
23726511,http://www.ebi.ac.uk/efo/EFO_0001358,post-traumatic stress disorder
23726668,http://purl.obolibrary.org/obo/GO_0036276,response to antidepressant
23727862,http://www.ebi.ac.uk/efo/EFO_0000637,osteosarcoma
23728906,http://www.ebi.ac.uk/efo/EFO_0004698,insomnia
23728906,http://www.ebi.ac.uk/efo/EFO_0005271,sleep duration
23728906,http://www.ebi.ac.uk/efo/EFO_0005272,sleep quality
23728906,http://www.ebi.ac.uk/efo/EFO_0005273,sleep depth
23728906,http://www.ebi.ac.uk/efo/EFO_0005274,sleep time
23728906,http://www.ebi.ac.uk/efo/EFO_0005280,sleep latency
23728934,http://www.ebi.ac.uk/efo/EFO_0003888,attention deficit hyperactivity disorder
23732972,http://purl.obolibrary.org/obo/HP_0001268,cognitive decline
23738518,http://www.ebi.ac.uk/efo/EFO_0005299,non-word reading
23738518,http://www.ebi.ac.uk/efo/EFO_0005300,word reading
23738518,http://www.ebi.ac.uk/efo/EFO_0005301,reading and spelling ability
23740775,http://www.ebi.ac.uk/efo/EFO_0005297,Wegener's granulomatosis
23740937,http://www.ebi.ac.uk/efo/EFO_0000717,systemic scleroderma
23740937,http://www.ebi.ac.uk/efo/EFO_0002690,systemic lupus erythematosus
23743675,http://www.ebi.ac.uk/efo/EFO_0004329,alcohol drinking
23746317,http://www.ebi.ac.uk/efo/EFO_0005279,temporomandibular joint disorder
23749188,http://www.ebi.ac.uk/efo/EFO_0000574,lymphoma
23752247,http://www.ebi.ac.uk/efo/EFO_0004318,smoking behavior
23753411,http://purl.obolibrary.org/obo/GO_0036270,response to diruetic
23754948,http://www.ebi.ac.uk/efo/EFO_0004302,anthropometry
23754948,http://www.ebi.ac.uk/efo/EFO_0005951,sexual dimorphism
23755828,http://purl.obolibrary.org/obo/GO_0061476,response to anticoagulant
23760081,http://www.ebi.ac.uk/efo/EFO_0004239,chronic hepatitis B infection
23761726,http://purl.obolibrary.org/obo/HP_0000483,Astigmatism
23770605,http://www.ebi.ac.uk/efo/EFO_0000095,chronic lymphocytic leukemia
23776197,http://purl.obolibrary.org/obo/GO_1901555,response to paclitaxel
23776197,http://www.ebi.ac.uk/efo/EFO_0004569,brain serotonin transporter measurement
23776548,http://www.ebi.ac.uk/efo/EFO_0004731,eye measurement
23785401,http://www.ebi.ac.uk/efo/EFO_0003885,multiple sclerosis
23793025,http://www.ebi.ac.uk/efo/EFO_0003821,migraine disorder
23793025,http://www.ebi.ac.uk/efo/EFO_0005295,migraine with aura
23793025,http://www.ebi.ac.uk/efo/EFO_0005296,migraine without aura
23793441,http://www.ebi.ac.uk/efo/EFO_0002508,parkinson's disease
23805179,http://www.ebi.ac.uk/efo/EFO_0000692,schizophrenia
23805179,http://www.ebi.ac.uk/efo/EFO_0005035,hippocampal volume
23817569,http://www.ebi.ac.uk/efo/EFO_0003785,allergy
23817570,http://www.ebi.ac.uk/efo/EFO_0001061,cervical carcinoma
23817571,http://www.ebi.ac.uk/efo/EFO_0005298,allergic sensitization measurement
23818313,http://www.ebi.ac.uk/efo/EFO_0001073,obesity
23823136,http://www.ebi.ac.uk/efo/EFO_0004873,cytokine measurement
23824729,http://www.ebi.ac.uk/efo/EFO_0004578,homocysteine measurement
23827383,http://www.ebi.ac.uk/efo/EFO_0000588,mesothelioma
23829686,http://www.ebi.ac.uk/efo/EFO_0004591,childhood onset asthma
23834954,http://www.ebi.ac.uk/efo/EFO_0005324,Post-operative sensory disturbance
23836404,http://www.ebi.ac.uk/efo/EFO_0000249,Alzheimers disease
23836780,http://www.ebi.ac.uk/efo/EFO_0004695,intraocular pressure measurement
23838604,http://www.ebi.ac.uk/efo/EFO_0005325,response to angiotensin-converting enzyme inhibitor
23838604,http://www.ebi.ac.uk/efo/EFO_0005532,angioedema
23844046,http://www.ebi.ac.uk/efo/EFO_0004458,c-reactive protein measurement
23850713,http://www.ebi.ac.uk/efo/EFO_0000384,crohn's disease
23853074,http://www.ebi.ac.uk/efo/EFO_0000407,dilated cardiomyopathy
23857890,http://www.ebi.ac.uk/efo/EFO_0003761,unipolar depression
23870195,http://www.ebi.ac.uk/efo/EFO_0004723,coronary artery calcification
23871474,http://www.ebi.ac.uk/efo/EFO_0000677,mental or behavioural disorder
23872634,http://www.orpha.net/ORDO/Orphanet_130,Brugada syndrome
23874384,http://www.ebi.ac.uk/efo/EFO_0005322,callous-unemotional behaviour
23875689,http://www.ebi.ac.uk/efo/EFO_0005842,colorectal cancer
23886662,http://www.ebi.ac.uk/efo/EFO_0000274,atopic eczema
23894154,http://www.ebi.ac.uk/efo/EFO_0002892,thyroid carcinoma
23894747,http://www.ebi.ac.uk/efo/EFO_0000692,schizophrenia
23897914,http://www.orpha.net/ORDO/Orphanet_70589,bronchopulmonary dysplasia
23900074,http://www.ebi.ac.uk/efo/EFO_0004505,telomere length
23903073,http://www.ebi.ac.uk/efo/EFO_0004365,personality trait
23903356,http://www.ebi.ac.uk/efo/EFO_0004307,glucose tolerance test
23903356,http://www.ebi.ac.uk/efo/EFO_0004465,fasting blood glucose measurement
23903356,http://www.ebi.ac.uk/efo/EFO_0005187,C-peptide measurement
23910658,http://purl.obolibrary.org/obo/GO_0007608,sensory perception of smell
23918034,http://www.ebi.ac.uk/efo/EFO_0005321,molar-incisor hypomineralization
23918589,http://www.ebi.ac.uk/efo/EFO_0000685,rheumatoid arthritis
23921680,http://www.ebi.ac.uk/efo/EFO_0005320,contact dermatitis due to nickel
23929743,http://www.ebi.ac.uk/efo/EFO_0004325,blood pressure
23932459,http://www.ebi.ac.uk/efo/EFO_0003892,pulmonary function measurement
23932459,http://www.ebi.ac.uk/efo/EFO_0004312,vital capacity
23932459,http://www.ebi.ac.uk/efo/EFO_0004314,forced expiratory volume
23932459,http://www.ebi.ac.uk/efo/EFO_0004713,FEV/FEC ratio
23933737,http://www.ebi.ac.uk/efo/EFO_0004207,pathological myopia
23934736,http://www.ebi.ac.uk/efo/EFO_0005275,dihydroxy docosatrienoic acid measurement
23934736,http://www.ebi.ac.uk/efo/EFO_0005276,Hydroxy-leucine measurement
23934736,http://www.ebi.ac.uk/efo/EFO_0005408,pyroglutamine measurement
23935489,http://www.ebi.ac.uk/efo/EFO_0000180,HIV-1 infection
23935956,http://www.ebi.ac.uk/efo/EFO_0004526,mean corpuscular volume
23935956,http://www.ebi.ac.uk/efo/EFO_0004527,mean corpuscular hemoglobin
23936387,http://www.ebi.ac.uk/efo/EFO_0001060,celiac disease
23937595,http://www.ebi.ac.uk/efo/EFO_0001360,type ii diabetes mellitus
23942779,http://www.ebi.ac.uk/efo/EFO_0003829,alcohol dependence
23942779,http://www.ebi.ac.uk/efo/EFO_0004329,alcohol drinking
23942779,http://www.ebi.ac.uk/efo/EFO_0005430,nicotine use
23942779,http://www.ebi.ac.uk/efo/EFO_0005431,illegal drug consumption
23942779,http://www.ebi.ac.uk/efo/EFO_0005432,non-substance related disinhibited behaviour
23945395,http://www.ebi.ac.uk/efo/EFO_0001360,type ii diabetes mellitus
23953852,http://www.ebi.ac.uk/efo/EFO_0004329,alcohol drinking
23955597,http://www.ebi.ac.uk/efo/EFO_0001378,multiple myeloma
23956247,http://www.ebi.ac.uk/efo/EFO_0000685,rheumatoid arthritis
23956247,http://www.ebi.ac.uk/efo/EFO_0005413,joint damage measurement
23958962,http://www.ebi.ac.uk/efo/EFO_0002610,cocaine dependence
23962720,http://purl.obolibrary.org/obo/GO_0042493,response to drug
23962720,http://www.ebi.ac.uk/efo/EFO_0000474,epilepsy
23966204,http://purl.obolibrary.org/obo/GO_0050913,sensory perception of bitter taste
23966867,http://www.ebi.ac.uk/efo/EFO_0004342,waist circumference
23966867,http://www.ebi.ac.uk/efo/EFO_0004343,waist-hip ratio
23967269,http://www.ebi.ac.uk/efo/EFO_0000270,asthma
23967269,http://www.ebi.ac.uk/efo/EFO_0004579,serum IgE measurement
23969696,http://www.ebi.ac.uk/efo/EFO_0004623,fibrinogen measurement
23972371,http://www.ebi.ac.uk/efo/EFO_0004325,blood pressure
23974705,http://www.ebi.ac.uk/efo/EFO_0004992,otitis media
23974872,http://www.ebi.ac.uk/efo/EFO_0000692,schizophrenia
23979607,http://www.ebi.ac.uk/efo/EFO_0005429,borderline personality disorder symptom
23982368,http://www.ebi.ac.uk/efo/EFO_0000319,cardiovascular disease
23982368,http://www.ebi.ac.uk/efo/EFO_0001360,type ii diabetes mellitus
23983088,http://www.ebi.ac.uk/efo/EFO_0000398,dermatomyositis
23984888,http://www.ebi.ac.uk/efo/EFO_0005414,airway hyperresponsiveness
23989729,http://www.ebi.ac.uk/efo/EFO_0004707,infantile hypertrophic pyloric stenosis
23989986,http://www.ebi.ac.uk/efo/EFO_0002506,osteoarthritis
23990791,http://www.ebi.ac.uk/efo/EFO_0005415,serum alpha-1-antitrypsin measurement
23992748,http://purl.obolibrary.org/obo/GO_0097366,response to bronchodilator
23992748,http://www.ebi.ac.uk/efo/EFO_0000270,asthma
23996088,http://www.ebi.ac.uk/efo/EFO_0000094,B-cell acute lymphoblastic leukemia
23999434,http://www.ebi.ac.uk/efo/EFO_0005416,serum ST2 measurement
24001895,http://www.ebi.ac.uk/efo/EFO_0004325,blood pressure
24002674,http://www.ebi.ac.uk/efo/EFO_0004695,intraocular pressure measurement
24009623,http://www.ebi.ac.uk/efo/EFO_0005417,response to mTOR inhibitor
24014518,http://www.orpha.net/ORDO/Orphanet_99701,Mesial temporal lobe epilepsy with hippocampal sclerosis
24015780,http://www.ebi.ac.uk/efo/EFO_0003829,alcohol dependence
24023260,http://www.ebi.ac.uk/efo/EFO_0004530,triglyceride measurement
